1.421026753
1.420950414
1.420872968
1.420794392
1.420714661
1.420633751
1.420551636
1.420468292
1.420383691
1.420297805
1.420210608
1.42012207
1.420032162
1.419940853
1.419848113
1.419753908
1.419658206
1.419560974
1.419462176
1.419361776
1.419259738
1.419156024
1.419050595
1.41894341
1.418834428
1.418723607
1.418610903
1.41849627
1.418379663
1.418261034
1.418140332
1.418017508
1.417892509
1.417765282
1.417635769
1.417503915
1.417369659
1.417232941
1.417093698
1.416951864
1.416807373
1.416660155
1.416510138
1.416357249
1.416201412
1.416042546
1.415880571
1.415715402
1.415546952
1.41537513
1.415199844
1.415020996
1.414838486
1.414652212
1.414462065
1.414267934
1.414069705
1.413867257
1.413660468
1.413449209
1.413233346
1.413012743
1.412787254
1.412556733
1.412321024
1.412079966
1.411833394
1.411581134
1.411323005
1.41105882
1.410788384
1.410511495
1.410227942
1.409937503
1.40963995
1.409335045
1.409022538
1.408702171
1.40837367
1.408036756
1.407691131
1.407336489
1.406972506
1.406598847
1.406215159
1.405821075
1.405416207
1.405000154
1.404572492
1.404132778
1.403680548
1.403215314
1.402736565
1.402243764
1.401736347
1.40121372
1.40067526
1.400120311
1.399548182
1.398958145
